Timestamp,Open,Low,High,Close
2023-11-26 23:02:11,43726.05,43726.05,43726.05,43726.05
2023-11-26 23:02:11,19045.95,19045.95,19045.95,19045.95
2023-11-26 23:02:12,19070.3,19070.3,19070.3,19070.3
2023-11-26 23:02:12,43725.55,43725.55,43725.55,43725.55
2023-11-26 23:02:12,19045.65,19045.65,19045.65,19045.65
2023-11-26 23:02:13,19071.05,19071.05,19071.05,19071.05
2023-11-26 23:02:13,43726.2,43726.2,43726.2,43726.2
2023-11-26 23:02:13,19045.7,19045.7,19045.7,19045.7
2023-11-26 23:02:14,19072.65,19072.65,19072.65,19072.65
2023-11-26 23:02:14,43725.45,43725.45,43725.45,43725.45
2023-11-26 23:02:14,19042.35,19042.35,19042.35,19042.35
2023-11-26 23:02:15,19070.95,19070.95,19070.95,19070.95
2023-11-26 23:02:15,43727.15,43727.15,43727.15,43727.15
2023-11-26 23:02:15,19042.35,19042.35,19042.35,19042.35
2023-11-26 23:02:16,19070.7,19070.7,19070.7,19070.7
2023-11-26 23:02:16,43727.25,43727.25,43727.25,43727.25
2023-11-26 23:02:16,19042.45,19042.45,19042.45,19042.45
2023-11-26 23:02:17,19072.65,19072.65,19072.65,19072.65
2023-11-26 23:02:17,43725.4,43725.4,43725.4,43725.4
2023-11-26 23:02:17,19041.3,19041.3,19041.3,19041.3
2023-11-26 23:02:18,19071.7,19071.7,19071.7,19071.7
2023-11-26 23:02:18,43721.85,43721.85,43721.85,43721.85
2023-11-26 23:02:18,19043.1,19043.1,19043.1,19043.1
2023-11-26 23:02:19,19074.15,19074.15,19074.15,19074.15
2023-11-26 23:02:19,43720.0,43720.0,43720.0,43720.0
2023-11-26 23:02:19,19046.15,19046.15,19046.15,19046.15
2023-11-26 23:02:20,19073.7,19073.7,19073.7,19073.7
2023-11-26 23:02:20,43718.3,43718.3,43718.3,43718.3
2023-11-26 23:02:20,19046.7,19046.7,19046.7,19046.7
2023-11-26 23:02:21,19076.1,19076.1,19076.1,19076.1
2023-11-26 23:02:21,43717.75,43717.75,43717.75,43717.75
2023-11-26 23:02:21,19045.75,19045.75,19045.75,19045.75
2023-11-26 23:02:22,19075.2,19075.2,19075.2,19075.2
2023-11-26 23:02:22,43717.6,43717.6,43717.6,43717.6
2023-11-26 23:02:22,19046.0,19046.0,19046.0,19046.0
2023-11-26 23:02:23,19074.85,19074.85,19074.85,19074.85
2023-11-26 23:02:23,43718.1,43718.1,43718.1,43718.1
2023-11-26 23:02:23,19046.8,19046.8,19046.8,19046.8
2023-11-26 23:02:24,19076.1,19076.1,19076.1,19076.1
2023-11-26 23:02:24,43718.3,43718.3,43718.3,43718.3
2023-11-26 23:02:24,19047.6,19047.6,19047.6,19047.6
2023-11-26 23:02:25,19076.4,19076.4,19076.4,19076.4
2023-11-26 23:02:25,43718.75,43718.75,43718.75,43718.75
2023-11-26 23:02:25,19047.2,19047.2,19047.2,19047.2
2023-11-26 23:02:26,19075.35,19075.35,19075.35,19075.35
2023-11-26 23:02:26,43718.65,43718.65,43718.65,43718.65
2023-11-26 23:02:26,19047.25,19047.25,19047.25,19047.25
2023-11-26 23:02:27,19074.5,19074.5,19074.5,19074.5
2023-11-26 23:02:27,43716.4,43716.4,43716.4,43716.4
2023-11-26 23:02:27,19048.7,19048.7,19048.7,19048.7
2023-11-26 23:02:28,19073.05,19073.05,19073.05,19073.05
2023-11-26 23:02:28,43718.55,43718.55,43718.55,43718.55
2023-11-26 23:02:28,19051.75,19051.75,19051.75,19051.75
